"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.534152500E0,7.965548594E-2,2.374481771E0,-4.417571425E-3
2.544192500E0,7.448774415E-2,2.331178754E0,1.450957328E-1
2.554232500E0,2.224217428E-1,2.146086896E0,1.328621882E-1
2.564273500E0,1.209428036E-1,2.266460455E0,1.603259754E-1
2.574313500E0,3.571726000E-1,2.281452716E0,1.275219262E-1
2.584353500E0,6.878786920E-2,2.415267562E0,4.417629898E-2
2.594393500E0,1.406659919E-1,2.404855133E0,2.034094298E-1
2.604434500E0,1.317444381E-1,2.301548865E0,1.204374397E-1
2.614474500E0,4.428507546E-2,2.253839679E0,1.486069858E-1
2.624514500E0,2.924689927E-1,2.145619411E0,6.317858040E-2
2.634555500E0,1.244039715E-1,2.470557664E0,-3.068911135E-2
2.644595500E0,2.840271481E-1,2.491058879E0,-2.783859372E-3
2.654635500E0,2.120843041E-1,2.439552510E0,3.685909331E-2
2.664675500E0,1.473362945E-1,2.588985123E0,5.028663933E-2
2.674716500E0,2.870183096E-1,2.609474644E0,-9.205856323E-2
2.684756500E0,-6.632675786E-2,2.677038928E0,-2.560320318E-2
2.694796500E0,1.773749214E-1,2.335160123E0,-1.587986827E-2
2.704836500E0,2.038814828E-1,2.341116097E0,-1.471539527E-1
2.714877500E0,2.273697481E-1,2.630945327E0,-2.404416007E-1
2.724917500E0,2.888605297E-1,2.731824708E0,-2.373899388E-1
2.734957500E0,1.054915910E-1,2.859304826E0,-9.826772153E-2
2.744998500E0,2.915711892E-1,2.629216306E0,-1.215168357E-2
2.755038500E0,-7.662458170E-2,2.519820456E0,-8.788482070E-2
2.765078500E0,-8.829953447E-3,2.574695697E0,-1.906280011E-1
2.775118500E0,1.746934614E-1,2.532292567E0,-2.739613491E-1
2.785159500E0,7.681359295E-2,2.595246614E0,-8.285212219E-2
2.795199500E0,2.015303174E-1,2.477998538E0,-1.053551316E-1
2.805239500E0,5.360098734E-2,2.528960823E0,-1.751603615E-1
2.815280500E0,3.016907461E-2,2.660471720E0,-1.451495272E-1
2.825320500E0,4.739683572E-2,2.656455267E0,-2.165937316E-1
2.835360500E0,-1.318627529E-2,2.464784415E0,-6.715234816E-2
2.845400500E0,2.445481733E-1,2.337759356E0,-1.094920367E-1
2.855441500E0,-1.565953787E-2,2.543000280E0,-3.437010902E-1
2.865481500E0,1.638358032E-1,2.472052504E0,-2.385418403E-1
2.875521500E0,2.110401559E-1,2.406474373E0,-1.489747757E-1
2.885562500E0,1.434741537E-1,2.496064973E0,-6.317507207E-2
2.895602500E0,1.168293422E-1,2.496516085E0,-2.025873113E-1
2.905642500E0,-2.881127805E-2,2.502125612E0,-1.297403598E-1
2.915682500E0,3.935073442E-1,2.244198643E0,-1.981007427E-1
2.925723500E0,5.123648297E-2,2.365548249E0,-4.963701367E-2
2.935763500E0,3.732574132E-1,2.235575316E0,-4.688882232E-2
2.945803500E0,1.805287633E-1,2.148754104E0,3.474006236E-2
2.955844500E0,-4.053604178E-2,2.268334488E0,3.366300523E-2
2.965884500E0,-3.446531631E-2,2.077344106E0,2.468635976E-2
2.975924500E0,-1.295653088E-1,1.939801806E0,2.721808720E-1
2.985964500E0,2.807627573E-1,1.952866532E0,3.769840264E-1
2.996005500E0,-5.744443528E-2,1.959763615E0,3.710730761E-1
3.006045500E0,1.274254471E-1,1.791010194E0,6.259263092E-1
3.016085500E0,-1.177633618E-1,1.766975653E0,7.394464928E-1
3.026126500E0,-3.051640653E-1,1.837622297E0,7.483237356E-1
3.036179375E0,-4.920535029E-1,1.833990299E0,7.084088874E-1
3.046219375E0,-1.313883975E-1,1.923475795E0,6.326769197E-1
3.056259375E0,4.126080416E-2,2.159904305E0,3.791416490E-1
3.066300375E0,-4.652212881E-2,2.086327475E0,4.505162716E-1
3.076340375E0,7.260041825E-2,1.918051918E0,4.864474118E-1
3.086380375E0,-3.584800009E-1,2.041960265E0,5.147882813E-1
3.096421375E0,1.700528917E-1,2.171895337E0,2.772954315E-1
3.106461375E0,-1.152250855E-1,2.167822751E0,1.263267553E-1
3.116501375E0,1.853954740E-1,2.138296943E0,-6.925091386E-2
3.126541375E0,3.024695221E-1,2.225741761E0,-2.211949056E-1
3.136582375E0,2.591935482E-1,2.312295755E0,-5.344705939E-2
3.146622375E0,1.023539020E-1,2.026603138E0,1.695990747E-1
3.156662375E0,2.586703686E-1,2.165369990E0,4.127198696E-2
3.166703375E0,3.728586696E-2,2.372192586E0,-1.743347347E-1
3.176743375E0,4.986066967E-1,2.306267568E0,-4.349971765E-1
3.186783375E0,-3.008050391E-1,2.394220509E0,-3.472655529E-1
3.196823375E0,6.048641999E-1,1.974893871E0,-2.955486846E-1
3.206864375E0,-4.860742863E-1,2.227209412E0,-3.018040359E-2
3.216904375E0,1.931076591E-1,2.084696979E0,-9.974414349E-2
3.226944375E0,-7.010667580E-1,2.231040800E0,-2.614208257E-1
3.236984375E0,-2.641940139E-2,2.351736102E0,-2.644672251E-1
3.247025375E0,-3.410394377E-1,2.253961008E0,-5.548001933E-1
3.257065375E0,-3.440701957E-1,2.087734608E0,-2.747717732E-1
